time,equation,Run,damage,gross_domestic_product_nominal,total_radiative_forcing,temperature_change,exponent,constant,equation_dice_tot_eq_dice_total_impact,equation_witness_tot_eq_witness_total_impact,log_exponent,log_damage,log_constant
2030.0,witness_tot_eq_witness_total_impact,23,2171917.065541439,129434689.99261507,2.862,1.4935351522351639,0.6886943546114764,16386.34170886666,False,True,-0.37295771363151614,14.59112077585458,9.704203444192775
2030.0,witness_tot_eq_witness_total_impact,24,1605231.4767466923,126541979.28241163,3.276,1.619019497120796,1.3728578283156911,32923.162939000715,False,True,0.31689457322019066,14.288778526419303,10.401931729732183
2030.0,witness_tot_eq_witness_total_impact,25,668332.5339986819,110131156.45192817,2.85238386259973,1.443504474051238,1.7415828772854165,49356.512414986595,False,True,0.5547943992898566,13.412541134042035,10.806824999984682
2030.0,witness_tot_eq_witness_total_impact,26,2000712.9629151835,126578993.7939285,2.854,1.470826446107228,2.0237725425814896,28762.25026635372,False,True,0.7049633649626118,14.509014156457393,10.266819051693279
2030.0,witness_tot_eq_witness_total_impact,27,962563.6931546283,126559155.86086822,3.005,1.5304130254072004,1.409265568683435,43806.986679888556,False,True,0.3430686954143092,13.777355517660734,10.687548596883119
2030.0,witness_tot_eq_witness_total_impact,28,1668838.0215576151,129434689.99261507,2.862,1.4935351522351639,0.10311689847989722,22746.200650120183,False,True,-2.271891997608242,14.32763814674044,10.032153406041989
2030.0,witness_tot_eq_witness_total_impact,29,2387132.514928989,129416611.26819554,3.276,1.619019497120796,0.8057826407506773,19487.70967554759,False,True,-0.21594124933274506,14.685603419041463,9.877539272797442
2030.0,witness_tot_eq_witness_total_impact,30,892593.4454054032,129196041.9293267,2.85238386259973,1.443504474051238,0.8964730187194098,47112.41209097582,False,True,-0.1092870826314458,13.701886487889537,10.760291771635222
2030.0,witness_tot_eq_witness_total_impact,31,1256003.4194215338,129455740.6303262,2.854,1.470826446107228,1.0636323973153887,33609.66360483582,False,True,0.061689839978667074,14.043445348475949,10.422568911887028
2030.0,witness_tot_eq_witness_total_impact,32,2318262.2854144303,129434772.95954269,3.005,1.5304130254072004,-0.24909400724296127,46249.600770541874,False,True,,14.656328448083103,10.74180811091503
2030.0,witness_tot_eq_witness_total_impact,33,2172951.1712846938,129434689.99261507,2.862,1.4935351522351639,0.6744112266742198,16179.303162117327,False,True,-0.39391522552584346,14.591596788339386,9.69148812183073
2030.0,witness_tot_eq_witness_total_impact,34,1803938.9234639597,129416611.26819554,3.276,1.619019497120796,0.2751390857930872,29673.091081209528,False,True,-1.2904785426520264,14.405483122858602,10.297995889901083
2030.0,witness_tot_eq_witness_total_impact,35,1276908.5218764462,129196041.9293267,2.85238386259973,1.443504474051238,0.5668187734865016,32848.612902374414,False,True,-0.5677156498254533,14.059952497269776,10.399664797827166
2030.0,witness_tot_eq_witness_total_impact,36,1526347.0779564548,129455740.6303262,2.854,1.470826446107228,0.09459097700348426,42713.53067378742,False,True,-2.358193187986166,14.238387907924979,10.662271026627874
2030.0,witness_tot_eq_witness_total_impact,37,952579.8679132194,129434772.95954269,3.005,1.5304130254072004,1.01536188859132,47736.16283607041,False,True,0.015245089432355322,13.766929233295237,10.77344452037572
2030.0,witness_tot_eq_witness_total_impact,38,1688181.655699861,129434689.99261507,2.862,1.4935351522351639,0.0855889233037124,20492.005912456243,False,True,-2.4581994048649936,14.339162564283797,9.927790133584146
2030.0,witness_tot_eq_witness_total_impact,39,2464533.5259405617,129416611.26819554,3.276,1.619019497120796,-0.4499813425887594,23404.51360286521,False,True,,14.717513108581628,10.060684171756433
2030.0,witness_tot_eq_witness_total_impact,40,2518028.910507079,129196041.9293267,2.85238386259973,1.443504474051238,-0.4268743954343899,44190.36110049703,False,True,,14.73898697505629,10.696261969634667
2030.0,witness_tot_eq_witness_total_impact,41,1426648.9014686376,129455740.6303262,2.854,1.470826446107228,0.3589017437177004,31296.86246809777,False,True,-1.024706622334665,14.170838826570732,10.351273130867963
2030.0,witness_tot_eq_witness_total_impact,42,2244011.0554078296,129434772.95954269,3.005,1.5304130254072004,0.3635021618092335,11190.720294457144,False,True,-1.0119700348206533,14.623775472264919,9.322840168712196
2030.0,witness_tot_eq_witness_total_impact,43,924998.0061434706,129434689.99261507,2.862,1.4935351522351639,1.0343653839692564,46520.645054581226,False,True,0.03378808307531102,13.737546860971667,10.74765147271405
2030.0,witness_tot_eq_witness_total_impact,44,11409496.962106075,126541979.28241163,3.276,1.619019497120796,2.1233312579149732,14159.163281716616,False,True,0.7529862034814061,16.24995663340854,9.558117275227561
2030.0,witness_tot_eq_witness_total_impact,45,1738383.2278894412,129196041.9293267,2.85238386259973,1.443504474051238,-0.27359496475380873,22550.64559288205,False,True,,14.368466059862076,10.023518973917112
2030.0,witness_tot_eq_witness_total_impact,46,1192139.4575917476,129455740.6303262,2.854,1.470826446107228,0.38585946134759225,48935.25238518718,False,True,-0.9522820655871572,13.991260114388044,10.798253323406387
2030.0,witness_tot_eq_witness_total_impact,47,1687045.5725121489,129434772.95954269,3.005,1.5304130254072004,0.2517768915668375,25241.403954837304,False,True,-1.3792119345505722,14.33848937510049,10.136240939309342
2030.0,witness_tot_eq_witness_total_impact,48,2055452.3052094749,129434689.99261507,2.862,1.4935351522351639,-0.26928008352654637,32567.526893337494,False,True,,14.536006481552677,10.391070963343621
2030.0,witness_tot_eq_witness_total_impact,49,5660415.135322971,129416611.26819554,3.276,1.619019497120796,-1.159178051456803,24671.013735862725,False,True,,15.549007792953141,10.113384300526043
2031.0,define_tot_eq_define_total_impact,0,1100630.1604239882,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.3176882335287289,24097.35325892458,False,False,,13.911393446852156,10.08985729016659
2031.0,define_tot_eq_define_total_impact,1,558900.3776066799,135362813.62288666,2.8832,1.4937148510888152,0.9611690299197979,48553.15809733549,False,False,-0.039604995863835146,13.233726520882325,10.790414519952744
2031.0,define_tot_eq_define_total_impact,2,1321994.3225041532,135338959.9754935,3.0456,1.5562757971871157,-0.30515665404515235,26997.844192700002,False,False,,14.09465200475834,10.203512297083892
2031.0,define_tot_eq_define_total_impact,3,1131789.54893211,135338922.4744215,2.8757,1.5129681715493706,-0.08669348720550105,43511.70640129634,False,False,,13.939310609624345,10.680785293545934
2031.0,define_tot_eq_define_total_impact,4,2295876.7494984055,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.49796558380513734,42792.887417136575,False,False,,14.64662535444869,10.664127185917552
2031.0,define_tot_eq_define_total_impact,5,1210475.0565905701,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.3160974157179987,32646.83138186552,False,False,,14.00652344927481,10.393503081966491
2031.0,define_tot_eq_define_total_impact,6,1011427.0273993872,135362813.62288666,2.8832,1.4937148510888152,0.002952653995860273,30599.06776211538,False,False,-5.825050853467906,13.826872790030897,10.328724822186048
2031.0,define_tot_eq_define_total_impact,7,1048155.9352328666,135338959.9754935,3.0456,1.5562757971871157,0.1281694917977,37159.802459221406,False,False,-2.054401736312633,13.862542925955653,10.522982876961583
2031.0,define_tot_eq_define_total_impact,8,798693.4181998208,135338922.4744215,2.8757,1.5129681715493706,0.3583303260795491,46310.69857350469,False,False,-1.0263000194598415,13.59073244423026,10.743128284083648
2031.0,define_tot_eq_define_total_impact,9,2147222.660436248,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.4244352116378286,45487.53021868913,False,False,,14.579685779185672,10.725193506249717
2031.0,define_tot_eq_define_total_impact,10,3623009.9732712284,132834926.66065268,2.8983793397169473,1.4706069100035866,1.6944258517859832,14240.605410732576,False,False,0.5273439529405316,15.102815722639429,9.563852698860874
2031.0,define_tot_eq_define_total_impact,11,1344225.2009041028,135362813.62288666,2.8832,1.4937148510888152,-0.3236839037512891,39044.59499024176,False,False,,14.111328346225095,10.572459733146108
2031.0,define_tot_eq_define_total_impact,12,1251362.654808886,135338959.9754935,3.0456,1.5562757971871157,0.4000753640298129,17245.26868322379,False,False,-0.9161023395465717,14.039743639372062,9.755293105604673
2031.0,define_tot_eq_define_total_impact,13,1050936.3464676472,135338922.4744215,2.8757,1.5129681715493706,-0.004667517849336133,27367.219073547418,False,False,,13.865192083293902,10.21710119196019
2031.0,define_tot_eq_define_total_impact,14,1384706.7217181385,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.11523261236397964,20940.409488736896,False,False,,14.140998921908585,9.949436039569376
2031.0,define_tot_eq_define_total_impact,15,2849250.778120591,135734391.28534812,2.8983793397169473,1.4706069100035866,1.1086159601678092,10334.845028021817,False,False,0.10311235458747804,14.86256663281458,9.24327647713376
2031.0,define_tot_eq_define_total_impact,16,1929594.9649163308,135362813.62288666,2.8832,1.4937148510888152,-0.7223648438222817,32466.308931043342,False,False,,14.47282067611915,10.387958182350786
2031.0,define_tot_eq_define_total_impact,17,1145554.931637917,135338959.9754935,3.0456,1.5562757971871157,-0.3170250765301341,16771.62484908451,False,False,,13.951399734014801,9.727443740349372
2031.0,define_tot_eq_define_total_impact,18,1004733.9006683665,135338922.4744215,2.8757,1.5129681715493706,0.5141880412682011,24843.485831204864,False,False,-0.6651662413865654,13.820233288961742,10.120350857570845
2031.0,define_tot_eq_define_total_impact,19,6321721.315054738,132422436.18921249,3.3476999999999997,1.6534257094379718,-1.5339325695949988,32796.10000807606,False,False,,15.65950208901681,10.398064885110006
2031.0,define_tot_eq_define_total_impact,20,4277122.584687918,132834926.66065268,2.8983793397169473,1.4706069100035866,-1.3219343246905626,39626.25337189062,False,False,,15.268791048170288,10.587247141515693
2031.0,define_tot_eq_define_total_impact,21,758094.5402254723,135362813.62288666,2.8832,1.4937148510888152,0.38083189571441883,46680.50932511897,False,False,-0.965397219818328,13.538563380099813,10.751081997333234
2031.0,define_tot_eq_define_total_impact,22,922561.2190189256,135338959.9754935,3.0456,1.5562757971871157,0.24767484092201214,48127.273734056784,False,False,-1.3956385184084532,13.73490901477509,10.781604316895967
2031.0,define_tot_eq_define_total_impact,23,720425.6984153098,115345582.9692226,2.8757,1.5129681715493706,2.172750760155798,39706.88301292469,False,False,0.7759939961942128,13.487597564073164,10.589279827287882
2031.0,define_tot_eq_define_total_impact,24,4796287.778744882,132422436.18921249,3.3476999999999997,1.6534257094379718,-1.160711504306711,40280.379303331225,False,False,,15.383352797237821,10.603619763454777
2031.0,define_tot_eq_define_total_impact,25,1134837.7625119425,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.15917823172972992,46136.48280927839,False,False,,13.942000258162558,10.739359300154623
2031.0,define_tot_eq_define_total_impact,26,852231.540557957,135362813.62288666,2.8832,1.4937148510888152,0.683901380529543,31062.882653492605,False,False,-0.3799415522669599,13.65561353010932,10.34376890158782
2031.0,define_tot_eq_define_total_impact,27,1111048.8213466296,135338959.9754935,3.0456,1.5562757971871157,0.025488517370671034,45494.117725962045,False,False,-3.6695272274222535,13.920815011262603,10.72533831583348
2031.0,define_tot_eq_define_total_impact,28,5044691.096373241,115411979.93650886,2.8757,1.5129681715493706,-1.7575915911242517,49324.699577834544,False,False,,15.433846980236808,10.80618024020495
2031.0,define_tot_eq_define_total_impact,29,1292109.2412572908,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.13809673209727785,12237.61842295702,False,False,,14.071786511807087,9.412269963846654
2031.0,define_tot_eq_define_total_impact,30,952476.356052333,135734391.28534812,2.8983793397169473,1.4706069100035866,0.03126783093891228,38495.10324393553,False,False,-3.4651654754791372,13.766820562632725,10.55828632371753
2031.0,define_tot_eq_define_total_impact,31,1034621.3004051656,135362813.62288666,2.8832,1.4937148510888152,0.08344671329117638,15100.803643550149,False,False,-2.4835470150162875,13.849546024397968,9.622503242813968
2031.0,define_tot_eq_define_total_impact,32,830130.7513890791,135338959.9754935,3.0456,1.5562757971871157,0.4163191782828955,46922.0107098514,False,False,-0.8763030574231663,13.629338499160022,10.756242155852858
2031.0,define_tot_eq_define_total_impact,33,1149088.2575558175,135338922.4744215,2.8757,1.5129681715493706,-0.21756088348234986,25998.630378561647,False,False,,13.954479366375148,10.165799137868468
2031.0,define_tot_eq_define_total_impact,34,2186886.418310688,132422436.18921249,3.3476999999999997,1.6534257094379718,-1.837076374951557,14282.071144004713,False,False,,14.597989363381428,9.566760263472135
2031.0,define_tot_eq_define_total_impact,35,1153786.1717670842,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.30993809428461383,28434.142573150777,False,False,,13.958559415785182,10.255345905361548
2031.0,define_tot_eq_define_total_impact,36,1064430.4451428775,135362813.62288666,2.8832,1.4937148510888152,-0.0945777834410414,30552.14519035164,False,False,,13.877950420779651,10.327190181131284
2031.0,define_tot_eq_define_total_impact,37,1133727.0773660275,135338959.9754935,3.0456,1.5562757971871157,-0.7766381373497053,12880.43105769717,False,False,,13.941021061786826,9.463464466310842
2031.0,define_tot_eq_define_total_impact,38,655299.9550275047,135338922.4744215,2.8757,1.5129681715493706,0.7044706552781129,47358.72261982201,False,False,-0.3503086017712314,13.392848356398721,10.765506297484304
2031.0,define_tot_eq_define_total_impact,39,6437211.193697864,132422436.18921249,3.3476999999999997,1.6534257094379718,-2.053609374474091,22201.311159224093,False,False,,15.677605959832855,10.007906627342635
2031.0,define_tot_eq_define_total_impact,40,3703531.533409615,132834926.66065268,2.8983793397169473,1.4706069100035866,-1.2277681662240565,39619.09154584056,False,False,,15.124797390888126,10.587066390808456
2031.0,define_tot_eq_define_total_impact,41,1005653.0336627002,135362813.62288666,2.8832,1.4937148510888152,0.01933807568884155,27469.18214601042,False,False,-3.9456792929331184,13.821147673195622,10.220820006021803
2031.0,define_tot_eq_define_total_impact,42,1515450.8606359279,135338959.9754935,3.0456,1.5562757971871157,0.5173821971128185,13100.568163665623,False,False,-0.658973418185509,14.231223550431661,9.480410879520921
2031.0,define_tot_eq_define_total_impact,43,2272157.825500215,135338922.4744215,2.8757,1.5129681715493706,-0.6920944761341608,41292.4165029009,False,False,,14.636240521859605,10.628434142304465
2031.0,define_tot_eq_define_total_impact,44,2355574.917948154,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.5578439613365845,38824.20296660573,False,False,,14.67229538215589,10.566799118935743
2031.0,define_tot_eq_define_total_impact,45,809718.101224973,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.8416027082541029,10044.415802758112,False,False,,13.604441442895455,9.214772117544662
2031.0,define_tot_eq_define_total_impact,46,1387187.6396482787,135362813.62288666,2.8832,1.4937148510888152,0.44869573406435453,11083.666978702271,False,False,-0.8014102733679828,14.142788974680569,9.313227860304352
2031.0,define_tot_eq_define_total_impact,47,812299.9771944999,135338959.9754935,3.0456,1.5562757971871157,0.49988564641715544,44467.15979783643,False,False,-0.6933759138831066,13.607624980963827,10.702506213640424
2031.0,define_tot_eq_define_total_impact,48,1270525.4119340926,135338922.4744215,2.8757,1.5129681715493706,-0.3445252488588088,28109.614389570008,False,False,,14.054941083064636,10.243866945897201
2031.0,define_tot_eq_define_total_impact,49,3204829.146709496,132422436.18921249,3.3476999999999997,1.6534257094379718,-1.6473723717729531,19586.938956591315,False,False,,14.980169338556994,9.882618243323176
2031.0,dice_tot_eq_dice_total_impact,0,1150575.9102684828,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.3176882335287289,24097.35325892458,True,False,,13.955773166523011,10.08985729016659
2031.0,dice_tot_eq_dice_total_impact,1,577785.6663840313,135362813.62288666,2.8832,1.4937148510888152,0.9611690299197979,48553.15809733549,True,False,-0.039604995863835146,13.266958259479207,10.790414519952744
2031.0,dice_tot_eq_dice_total_impact,2,1322488.1316575238,135338959.9754935,3.0456,1.5562757971871157,-0.30515665404515235,26997.844192700002,True,False,,14.09502546850232,10.203512297083892
2031.0,dice_tot_eq_dice_total_impact,3,1158747.036757512,135338922.4744215,2.8757,1.5129681715493706,-0.08669348720550105,43511.70640129634,True,False,,13.962849838583862,10.680785293545934
2031.0,dice_tot_eq_dice_total_impact,4,2165206.0502593326,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.49796558380513734,42792.887417136575,True,False,,14.588026088219978,10.664127185917552
2031.0,dice_tot_eq_dice_total_impact,5,1265405.483307373,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.3160974157179987,32646.83138186552,True,False,,14.050903168945666,10.393503081966491
2031.0,dice_tot_eq_dice_total_impact,6,1045603.2281231192,135362813.62288666,2.8832,1.4937148510888152,0.002952653995860273,30599.06776211538,True,False,-5.825050853467906,13.860104528627781,10.328724822186048
2031.0,dice_tot_eq_dice_total_impact,7,1048547.4565776763,135338959.9754935,3.0456,1.5562757971871157,0.1281694917977,37159.802459221406,True,False,-2.054401736312633,13.862916389699633,10.522982876961583
2031.0,dice_tot_eq_dice_total_impact,8,817717.0680626999,135338922.4744215,2.8757,1.5129681715493706,0.3583303260795491,46310.69857350469,True,False,-1.0263000194598415,13.614271673189776,10.743128284083648
2031.0,dice_tot_eq_dice_total_impact,9,2025012.6652688305,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.4244352116378286,45487.53021868913,True,False,,14.52108651295696,10.725193506249717
2031.0,dice_tot_eq_dice_total_impact,10,3787419.378279179,132834926.66065268,2.8983793397169473,1.4706069100035866,1.6944258517859832,14240.605410732576,True,False,0.5273439529405316,15.147195442310283,9.563852698860874
2031.0,dice_tot_eq_dice_total_impact,11,1389646.6787166162,135362813.62288666,2.8832,1.4937148510888152,-0.3236839037512891,39044.59499024176,True,False,,14.144560084821979,10.572459733146108
2031.0,dice_tot_eq_dice_total_impact,12,1251830.0806689006,135338959.9754935,3.0456,1.5562757971871157,0.4000753640298129,17245.26868322379,True,False,-0.9161023395465717,14.040117103116042,9.755293105604673
2031.0,dice_tot_eq_dice_total_impact,13,1075968.0352581162,135338922.4744215,2.8757,1.5129681715493706,-0.004667517849336133,27367.219073547418,True,False,,13.88873131225342,10.21710119196019
2031.0,dice_tot_eq_dice_total_impact,14,1305895.611493043,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.11523261236397964,20940.409488736896,True,False,,14.082399655679874,9.949436039569376
2031.0,dice_tot_eq_dice_total_impact,15,2978547.5861904533,135734391.28534812,2.8983793397169473,1.4706069100035866,1.1086159601678092,10334.845028021817,True,False,0.10311235458747804,14.906946352485436,9.24327647713376
2031.0,dice_tot_eq_dice_total_impact,16,1994796.1342048815,135362813.62288666,2.8832,1.4937148510888152,-0.7223648438222817,32466.308931043342,True,False,,14.506052414716033,10.387958182350786
2031.0,dice_tot_eq_dice_total_impact,17,1145982.8347698005,135338959.9754935,3.0456,1.5562757971871157,-0.3170250765301341,16771.62484908451,True,False,,13.951773197758781,9.727443740349372
2031.0,dice_tot_eq_dice_total_impact,18,1028665.1181995692,135338922.4744215,2.8757,1.5129681715493706,0.5141880412682011,24843.485831204864,True,False,-0.6651662413865654,13.84377251792126,10.120350857570845
2031.0,dice_tot_eq_dice_total_impact,19,5961918.139726086,132422436.18921249,3.3476999999999997,1.6534257094379718,-1.5339325695949988,32796.10000807606,True,False,,15.6009028227881,10.398064885110006
2031.0,dice_tot_eq_dice_total_impact,20,4471215.116721356,132834926.66065268,2.8983793397169473,1.4706069100035866,-1.3219343246905626,39626.25337189062,True,False,,15.313170767841141,10.587247141515693
2031.0,dice_tot_eq_dice_total_impact,21,783710.6158023021,135362813.62288666,2.8832,1.4937148510888152,0.38083189571441883,46680.50932511897,True,False,-0.965397219818328,13.571795118696695,10.751081997333234
2031.0,dice_tot_eq_dice_total_impact,22,922905.8265310315,135338959.9754935,3.0456,1.5562757971871157,0.24767484092201214,48127.273734056784,True,False,-1.3956385184084532,13.73528247851907,10.781604316895967
2031.0,dice_tot_eq_dice_total_impact,23,737585.1314675603,115345582.9692226,2.8757,1.5129681715493706,2.172750760155798,39706.88301292469,True,False,0.7759939961942128,13.51113679303268,10.589279827287882
2031.0,dice_tot_eq_dice_total_impact,24,4523305.2338685775,132422436.18921249,3.3476999999999997,1.6534257094379718,-1.160711504306711,40280.379303331225,True,False,,15.32475353100911,10.603619763454777
2031.0,dice_tot_eq_dice_total_impact,25,1186335.8270195266,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.15917823172972992,46136.48280927839,True,False,,13.986379977833414,10.739359300154623
2031.0,dice_tot_eq_dice_total_impact,26,881028.5129585204,135362813.62288666,2.8832,1.4937148510888152,0.683901380529543,31062.882653492605,True,False,-0.3799415522669599,13.688845268706205,10.34376890158782
2031.0,dice_tot_eq_dice_total_impact,27,1111463.8352907011,135338959.9754935,3.0456,1.5562757971871157,0.025488517370671034,45494.117725962045,True,False,-3.6695272274222535,13.921188475006582,10.72533831583348
2031.0,dice_tot_eq_dice_total_impact,28,5164847.886071211,115411979.93650886,2.8757,1.5129681715493706,-1.7575915911242517,49324.699577834544,True,False,,15.457386209196326,10.80618024020495
2031.0,dice_tot_eq_dice_total_impact,29,1218568.3518845292,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.13809673209727785,12237.61842295702,True,False,,14.013187245578377,9.412269963846654
2031.0,dice_tot_eq_dice_total_impact,30,995699.0002454192,135734391.28534812,2.8983793397169473,1.4706069100035866,0.03126783093891228,38495.10324393553,True,False,-3.4651654754791372,13.81120028230358,10.55828632371753
2031.0,dice_tot_eq_dice_total_impact,31,1069581.2374820034,135362813.62288666,2.8832,1.4937148510888152,0.08344671329117638,15100.803643550149,True,False,-2.4835470150162875,13.88277776299485,9.622503242813968
2031.0,dice_tot_eq_dice_total_impact,32,830440.8330260062,135338959.9754935,3.0456,1.5562757971871157,0.4163191782828955,46922.0107098514,True,False,-0.8763030574231663,13.629711962904002,10.756242155852858
2031.0,dice_tot_eq_dice_total_impact,33,1176457.7740375705,135338922.4744215,2.8757,1.5129681715493706,-0.21756088348234986,25998.630378561647,True,False,,13.978018595334666,10.165799137868468
2031.0,dice_tot_eq_dice_total_impact,34,2062418.9452638351,132422436.18921249,3.3476999999999997,1.6534257094379718,-1.837076374951557,14282.071144004713,True,False,,14.539390097152717,9.566760263472135
2031.0,dice_tot_eq_dice_total_impact,35,1206144.1005075763,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.30993809428461383,28434.142573150777,True,False,,14.002939135456035,10.255345905361548
2031.0,dice_tot_eq_dice_total_impact,36,1100397.6356214543,135362813.62288666,2.8832,1.4937148510888152,-0.0945777834410414,30552.14519035164,True,False,,13.911182159376535,10.327190181131284
2031.0,dice_tot_eq_dice_total_impact,37,1134150.5623982227,135338959.9754935,3.0456,1.5562757971871157,-0.7766381373497053,12880.43105769717,True,False,,13.941394525530805,9.463464466310842
2031.0,dice_tot_eq_dice_total_impact,38,670908.1929515147,135338922.4744215,2.8757,1.5129681715493706,0.7044706552781129,47358.72261982201,True,False,-0.3503086017712314,13.416387585358237,10.765506297484304
2031.0,dice_tot_eq_dice_total_impact,39,6070834.867959186,132422436.18921249,3.3476999999999997,1.6534257094379718,-2.053609374474091,22201.311159224093,True,False,,15.619006693604144,10.007906627342635
2031.0,dice_tot_eq_dice_total_impact,40,3871594.9448625743,132834926.66065268,2.8983793397169473,1.4706069100035866,-1.2277681662240565,39619.09154584056,True,False,,15.16917711055898,10.587066390808456
2031.0,dice_tot_eq_dice_total_impact,41,1039634.1306729888,135362813.62288666,2.8832,1.4937148510888152,0.01933807568884155,27469.18214601042,True,False,-3.9456792929331184,13.854379411792504,10.220820006021803
2031.0,dice_tot_eq_dice_total_impact,42,1516016.932285198,135338959.9754935,3.0456,1.5562757971871157,0.5173821971128185,13100.568163665623,True,False,-0.658973418185509,14.231597014175641,9.480410879520921
2031.0,dice_tot_eq_dice_total_impact,43,2326277.133260308,135338922.4744215,2.8757,1.5129681715493706,-0.6920944761341608,41292.4165029009,True,False,,14.659779750819121,10.628434142304465
2031.0,dice_tot_eq_dice_total_impact,44,2221506.4747246425,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.5578439613365845,38824.20296660573,True,False,,14.613696115927178,10.566799118935743
2031.0,dice_tot_eq_dice_total_impact,45,846462.485653583,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.8416027082541029,10044.415802758112,True,False,,13.648821162566309,9.214772117544662
2031.0,dice_tot_eq_dice_total_impact,46,1434060.8217264742,135362813.62288666,2.8832,1.4937148510888152,0.44869573406435453,11083.666978702271,True,False,-0.8014102733679828,14.17602071327745,9.313227860304352
2031.0,dice_tot_eq_dice_total_impact,47,812603.3984401084,135338959.9754935,3.0456,1.5562757971871157,0.49988564641715544,44467.15979783643,True,False,-0.6933759138831066,13.607998444707807,10.702506213640424
2031.0,dice_tot_eq_dice_total_impact,48,1300787.374819678,135338922.4744215,2.8757,1.5129681715493706,-0.3445252488588088,28109.614389570008,True,False,,14.078480312024153,10.243866945897201
2031.0,dice_tot_eq_dice_total_impact,49,3022425.075744544,132422436.18921249,3.3476999999999997,1.6534257094379718,-1.6473723717729531,19586.938956591315,True,False,,14.921570072328285,9.882618243323176
2031.0,witness_tot_eq_witness_total_impact,0,1953877.5666482411,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.3176882335287289,24097.35325892458,False,True,,14.485326451816379,10.08985729016659
2031.0,witness_tot_eq_witness_total_impact,1,981587.0104471762,135362813.62288666,2.8832,1.4937148510888152,0.9611690299197979,48553.15809733549,False,True,-0.039604995863835146,13.796925939250507,10.790414519952744
2031.0,witness_tot_eq_witness_total_impact,2,2249551.523310755,135338959.9754935,3.0456,1.5562757971871157,-0.30515665404515235,26997.844192700002,False,True,,14.62624143134014,10.203512297083892
2031.0,witness_tot_eq_witness_total_impact,3,1969285.8528530016,135338922.4744215,2.8757,1.5129681715493706,-0.08669348720550105,43511.70640129634,False,True,,14.493181523748955,10.680785293545934
2031.0,witness_tot_eq_witness_total_impact,4,3691663.2132789567,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.49796558380513734,42792.887417136575,False,True,,15.121587649772016,10.664127185917552
2031.0,witness_tot_eq_witness_total_impact,5,2148878.1091992576,135734391.28534812,2.8983793397169473,1.4706069100035866,-0.3160974157179987,32646.83138186552,False,True,,14.580456454239034,10.393503081966491
2031.0,witness_tot_eq_witness_total_impact,6,1776351.693233447,135362813.62288666,2.8832,1.4937148510888152,0.002952653995860273,30599.06776211538,False,True,-5.825050853467906,14.390072208399081,10.328724822186048
2031.0,witness_tot_eq_witness_total_impact,7,1783578.5983588416,135338959.9754935,3.0456,1.5562757971871157,0.1281694917977,37159.802459221406,False,True,-2.054401736312633,14.394132352537454,10.522982876961583
2031.0,witness_tot_eq_witness_total_impact,8,1389706.8149390204,135338922.4744215,2.8757,1.5129681715493706,0.3583303260795491,46310.69857350469,False,True,-1.0263000194598415,14.144603358354871,10.743128284083648
2031.0,witness_tot_eq_witness_total_impact,9,3452634.3402289744,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.4244352116378286,45487.53021868913,False,True,,15.054648074508998,10.725193506249717
2031.0,witness_tot_eq_witness_total_impact,10,6431695.373303719,132834926.66065268,2.8983793397169473,1.4706069100035866,1.6944258517859832,14240.605410732576,False,True,0.5273439529405316,15.67674872760365,9.563852698860874
2031.0,witness_tot_eq_witness_total_impact,11,2360839.3359357836,135362813.62288666,2.8832,1.4937148510888152,-0.3236839037512891,39044.59499024176,False,True,,14.674527764593279,10.572459733146108
2031.0,witness_tot_eq_witness_total_impact,12,2129362.2207145873,135338959.9754935,3.0456,1.5562757971871157,0.4000753640298129,17245.26868322379,False,True,-0.9161023395465717,14.571333065953866,9.755293105604673
2031.0,witness_tot_eq_witness_total_impact,13,1828603.2781452218,135338922.4744215,2.8757,1.5129681715493706,-0.004667517849336133,27367.219073547418,False,True,,14.419062997418514,10.21710119196019
2031.0,witness_tot_eq_witness_total_impact,14,2226544.115168106,135318236.26288354,3.3476999999999997,1.6534257094379718,-0.11523261236397964,20940.409488736896,False,True,,14.615961217231911,9.949436039569376
